conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,clean_text,nama_gunung_ekstraksi
1916932614881005959,Mon Apr 28 19:08:44 +0000 2025,13,Nicee bisa sampe puncak semua ke Gunung Lawu Respect @donatenakbgtt @mathiclda @jomokisme @seainjoy @Yutaserfort dan zraa ga tau X nya https://t.co/6uSKuU3HSN,1916932614881005959,https://pbs.twimg.com/media/GppPMACbEAAxoDV.jpg,,in,,0,5,3,https://x.com/undefined/status/1916932614881005959,1569338136936984576,,nicee bisa sampe puncak semua ke gunung lawu respect dan zraa ga tau x nya,Lawu
1928804481971413416,Sat May 31 17:24:07 +0000 2025,0,@galihlanjar_ Ini kyknya yg arah ke base camp gunung kembang ya? Kemaren baru lewat situ,1928865084383674849,,galihlanjar_,in,,0,1,0,https://x.com/undefined/status/1928865084383674849,3570823154,,ini kyknya yg arah ke base camp gunung kembang ya? kemaren baru lewat situ,Kembang
1928849445946343824,Sat May 31 16:27:47 +0000 2025,0,@tarnishedreed Hehe aku lagi sibuk direal life. Sekarang lagi dibasecamp gunung prau,1928850906793062507,,tarnishedreed,in,,0,0,0,https://x.com/undefined/status/1928850906793062507,768977829115621378,,hehe aku lagi sibuk direal life. sekarang lagi dibasecamp gunung prau,Prau
1928850684511981877,Sat May 31 16:26:54 +0000 2025,0,Aku lagi di basecamp besok pagi mau tektok ke gunung prau,1928850684511981877,,,in,,0,1,0,https://x.com/undefined/status/1928850684511981877,768977829115621378,,aku lagi di basecamp besok pagi mau tektok ke gunung prau,Prau
1928786738249437603,Sat May 31 12:12:48 +0000 2025,9,met malem dari puncak gunung salak https://t.co/t9UXm1SfUK,1928786738249437603,https://pbs.twimg.com/media/GsRtPWraMAcDo8r.jpg,,in,,0,3,0,https://x.com/undefined/status/1928786738249437603,1785423575941627904,,met malem dari puncak gunung salak,Salak
1928666954740473883,Sat May 31 10:02:29 +0000 2025,0,@AbangWarkopp di gunung ungaran via perantunan pos 5,1928753942814666956,,AbangWarkopp,in,,0,1,0,https://x.com/undefined/status/1928753942814666956,784698314297974785,,di gunung ungaran via perantunan pos 5,Ungaran
1928752082909286864,Sat May 31 09:55:05 +0000 2025,0,Kapolda Jawa Barat Irjen Pol Rudi Setiawan turun langsung meninjau lokasi bencana longsor di kawasan tambang galian C Gunung Kuda Kecamatan Dukupuntang Kabupaten Cirebon Sabtu (31/5/2025). Dalam kunjungannya Kapolda mengungkap perkembangan terbaru proses evakuasi dan https://t.co/pqnnmizDsd,1928752082909286864,https://pbs.twimg.com/media/GsRNxzaaMAMCusL.jpg,,in,,0,0,0,https://x.com/undefined/status/1928752082909286864,231355136,,kapolda jawa barat irjen pol rudi setiawan turun langsung meninjau lokasi bencana longsor di kawasan tambang galian c gunung kuda kecamatan dukupuntang kabupaten cirebon sabtu (31/5/2025). dalam kunjungannya kapolda mengungkap perkembangan terbaru proses evakuasi dan,Kembang
1928734593219531251,Sat May 31 08:47:15 +0000 2025,0,naik berempat tapi di tengah jalan gue balik arah yg 3 lanjut (cowo kabeh). bener bener dah gunung salak...... berkali kali naik gunung baru ini yg bikin gue ngalah sama gunung alias bye puncak,1928735009747153284,,itsmefayy,in,,0,1,0,https://x.com/undefined/status/1928735009747153284,1088975465149165568,,naik berempat tapi di tengah jalan gue balik arah yg 3 lanjut (cowo kabeh). bener bener dah gunung salak...... berkali kali naik gunung baru ini yg bikin gue ngalah sama gunung alias bye puncak,Salak
1928717613452112276,Sat May 31 07:38:07 +0000 2025,585,INFO Terhitung Sejak 27 Mei 2025 Warung Mbok Yem yang berada di dekat puncak Gunung Lawu TUTUP Warung legendaris Mbok Yem yang telah puluhan tahun menjadi tempat beristirahat dan menghangatkan diri para pendaki kini resmi ditutup sementara mulai 27 Mei 2025. Keputusan ini https://t.co/WTNBmkGsv9,1928717613452112276,https://pbs.twimg.com/ext_tw_video_thumb/1928717571148353536/pu/img/JfrlM32V2JUfoK5v.jpg,,in,,13,8,133,https://x.com/undefined/status/1928717613452112276,785145642,,info terhitung sejak 27 mei 2025 warung mbok yem yang berada di dekat puncak gunung lawu tutup warung legendaris mbok yem yang telah puluhan tahun menjadi tempat beristirahat dan menghangatkan diri para pendaki kini resmi ditutup sementara mulai 27 mei 2025. keputusan ini,Lawu
1928714953017438484,Sat May 31 07:27:57 +0000 2025,2,Sebanyak 11 orang pendaki sempat dikabarkan tersesat di Gunung Arjuno Malang Jawa Timur pada Kamis (29/5/25) sekitar pukul 09.00 WIB. Diduga para pendaki tersebut mendaki lewat jalur yang tidak resmi yakni melewati Kebun Teh Wonosari tanpa mengantongi tiket pendakian atau,1928715053039247599,,kuyangmanis_,in,,0,0,0,https://x.com/undefined/status/1928715053039247599,861604781869092864,,sebanyak 11 orang pendaki sempat dikabarkan tersesat di gunung arjuno malang jawa timur pada kamis (29/5/25) sekitar pukul 09.00 wib. diduga para pendaki tersebut mendaki lewat jalur yang tidak resmi yakni melewati kebun teh wonosari tanpa mengantongi tiket pendakian atau,Arjuno
1928483352115286528,Sat May 31 02:17:16 +0000 2025,0,@avochadoeyyy Kamu pilih maps yang buat naik gunung beb terus di basecamp biasanya ada peralatan jangan lupa diambil. Dan jalannya ngikutin jalan setapak bakal lebih seru kalau ada temen sih,1928636869836742914,,avochadoeyyy,in,,0,1,0,https://x.com/undefined/status/1928636869836742914,1487354995037007875,,kamu pilih maps yang buat naik gunung beb terus di basecamp biasanya ada peralatan jangan lupa diambil. dan jalannya ngikutin jalan setapak bakal lebih seru kalau ada temen sih,Tapak
1928625691936887161,Sat May 31 01:32:52 +0000 2025,0,Tembakau bagi orang Temanggung bukan cuma tanaman pada umumnya. Lebih daripada itu ia diposisikan sebagai sumber kehidupan dan penghidupan. Apalagi mereka yang tinggal di lereng Gunung Sumbing-Sindoro. #TerimakasihKretek #TembakauTidakJahat,1928625696135324121,,khoirul_atfi,in,,0,1,0,https://x.com/undefined/status/1928625696135324121,1263595603361054720,,tembakau bagi orang temanggung bukan cuma tanaman pada umumnya. lebih daripada itu ia diposisikan sebagai sumber kehidupan dan penghidupan. apalagi mereka yang tinggal di lereng gunung sumbing-sindoro.,Sumbing
1928452635583287702,Sat May 31 01:30:30 +0000 2025,67,@JS_Khairen lagi main tebak bahasa inggris pakai poster gitu : apa bahasa inggrisnya gunung kelud? : nyari gambar gn. kelud nyerah : poster TERNYATA YANG GUE BACA TUH MERK NYA tapi karena peletakannya sama yang gambar - bahasa jadi ngiranya itu juga termasuk materi https://t.co/33bWw7LNxd,1928625099185209486,https://pbs.twimg.com/media/GsPaTN0aMAE-iJ8.jpg,JS_Khairen,in,,1,8,3,https://x.com/undefined/status/1928625099185209486,3016992614,,lagi main tebak bahasa inggris pakai poster gitu : apa bahasa inggrisnya gunung kelud? : nyari gambar gn. kelud nyerah : poster ternyata yang gue baca tuh merk nya tapi karena peletakannya sama yang gambar - bahasa jadi ngiranya itu juga termasuk materi,Kelud
1928621832212533448,Sat May 31 01:17:31 +0000 2025,0,Kemarin pas jemur baju ada 3 gunung yang kelihatan jelas banget dari kos. Terutama puncak merapii. Kemarin depan merapi itu aku gatau gunung apa juga keliatan cantik bangett. Syanag banget ga aku foto karna ga bawa hp,1928621832212533448,,,in,,0,0,0,https://x.com/undefined/status/1928621832212533448,1491074090727215105,,kemarin pas jemur baju ada 3 gunung yang kelihatan jelas banget dari kos. terutama puncak merapii. kemarin depan merapi itu aku gatau gunung apa juga keliatan cantik bangett. syanag banget ga aku foto karna ga bawa hp,Merapi
1928609352786575798,Sat May 31 00:27:56 +0000 2025,0,Gunung sumbing secantik ituuu. Gpp saat ini cuma sampai 2812 mdpl semoga ada kesempatan lain buat bisa sampai ke puncak rajawali https://t.co/IapWDAX7Zo,1928609352786575798,https://pbs.twimg.com/media/GsPL5AoaMAA6uHm.jpg,,in,,0,2,0,https://x.com/undefined/status/1928609352786575798,1054283383407181824,,gunung sumbing secantik ituuu. gpp saat ini cuma sampai 2812 mdpl semoga ada kesempatan lain buat bisa sampai ke puncak rajawali,Sumbing
1928483794534985991,Fri May 30 22:35:10 +0000 2025,0,@southrenz aku lebih sering ke bukit-bukit tinggi gituu kalau gunung cuma baru ke kembang. terus ke slamet juga tapi ga sampe puncak cuma sampai pos 2 an ajaa buat trail run :&gt; how about you? udah jadi pendaki sepuh ini kayanyaa ,1928580975392420002,,,in,,0,0,0,https://x.com/undefined/status/1928580975392420002,1736304380067098624,,aku lebih sering ke bukit-bukit tinggi gituu kalau gunung cuma baru ke kembang. terus ke slamet juga tapi ga sampe puncak cuma sampai pos 2 an ajaa buat trail run :&gt; how about you? udah jadi pendaki sepuh ini kayanyaa,Kembang
1928560708469317676,Fri May 30 21:22:29 +0000 2025,0,@headcnon Bnyak siu tadi gw manjat gunung salak main the mimic abis itu paling lama main indo camp,1928562682476584964,,ciphericz,in,,0,1,0,https://x.com/undefined/status/1928562682476584964,1726201696878252032,,bnyak siu tadi gw manjat gunung salak main the mimic abis itu paling lama main indo camp,Salak
1928241408265122045,Fri May 30 16:06:48 +0000 2025,0,@angga_fzn Kalo masalah ini sih dari warganya juga kadang malah merusak alat. Kaya detector tsunami yg ilang alat deteksi gunung yg dipretelin. Bukan sekali dua kali bahkan di Semeru udah 4 kali (cmiiw) alat deteksi erupsinya hilang.,1928483240194560311,,angga_fzn,in,,0,0,0,https://x.com/undefined/status/1928483240194560311,615124453,,kalo masalah ini sih dari warganya juga kadang malah merusak alat. kaya detector tsunami yg ilang alat deteksi gunung yg dipretelin. bukan sekali dua kali bahkan di semeru udah 4 kali (cmiiw) alat deteksi erupsinya hilang.,Semeru
1928467347624587446,Fri May 30 16:03:28 +0000 2025,0,@zzeyanne Main puncak roblox yang gunung lawu,1928482401912569867,,zzeyanne,in,,0,0,0,https://x.com/undefined/status/1928482401912569867,4443166032,,main puncak roblox yang gunung lawu,Lawu
1917488239725936771,Fri May 30 13:20:56 +0000 2025,0,@aanbin Pasti abang gofood nya juga seneng bisa berhadapan langsung sama gunung fuji my dream comes true.. Terima kasih Jepang terima kasih angin dan gacoan.. ,1928441496199434398,,aanbin,in,,0,1,0,https://x.com/undefined/status/1928441496199434398,1136476522481537024,,pasti abang gofood nya juga seneng bisa berhadapan langsung sama gunung fuji my dream comes true.. terima kasih jepang terima kasih angin dan gacoan..,Abang
1928427717331931173,Fri May 30 12:36:36 +0000 2025,1,@hanamimiww belakang pos 1 gunung sumbing plsss wkwk,1928430341964111888,,hanamimiww,in,,0,0,0,https://x.com/undefined/status/1928430341964111888,1534832655052570626,,belakang pos 1 gunung sumbing plsss wkwk,Sumbing
1928287450318749998,Fri May 30 12:29:29 +0000 2025,1,@TalkinAndy Ga gitu juga mas kalo disini walaupun negara hadir warga belum tentu mau dievakuasi berat sama hewan ternaknya inget kan erupsi gunung merapi betapa susahnya warga untuk disuruh mengungsi?,1928428549200916576,,TalkinAndy,in,,0,0,0,https://x.com/undefined/status/1928428549200916576,94994637,,ga gitu juga mas kalo disini walaupun negara hadir warga belum tentu mau dievakuasi berat sama hewan ternaknya inget kan erupsi gunung merapi betapa susahnya warga untuk disuruh mengungsi?,Merapi
1928422593507606925,Fri May 30 12:05:49 +0000 2025,0,Nyokap nonton youtube orang hiking ke gunung prau. Tapi gue senyum-senyum sendiri. Because i imagine mas-ndoro ngebayangin nu hiking sendiri ke puncak prau,1928422593507606925,,,in,,0,1,0,https://x.com/undefined/status/1928422593507606925,1567866345571876866,,nyokap nonton youtube orang hiking ke gunung prau. tapi gue senyum-senyum sendiri. because i imagine mas-ndoro ngebayangin nu hiking sendiri ke puncak prau,Prau
1928422083052134850,Fri May 30 12:03:47 +0000 2025,245,; nomin few tweets au Kalau kata Gaung Lentera itu cantik selayaknya puncak Gunung Rinjani. © veljwrites 2025. https://t.co/yJOJ9OFxKS,1928422083052134850,https://pbs.twimg.com/media/GsMhqgebQAA8yV0.jpg,,in,,2,1,61,https://x.com/undefined/status/1928422083052134850,1559559546179551233,,; nomin few tweets au kalau kata gaung lentera itu cantik selayaknya puncak gunung rinjani. © veljwrites 2025.,Rinjani
1928421136121135520,Fri May 30 12:00:01 +0000 2025,0,Gunung Semeru Terus Erupsi hingga 4 Kali dalam Sehari Warga Diminta Menjauh Aktivitas vulkanik Gunung Semeru yang berada di perbatasan Kabupaten Malang dan Lumajang kembali meningkat. Sejak Jumat dini hari (30/5) gunung tertinggi di Pulau Jawa ini tercatat sudah meletus https://t.co/piddNnwTS9,1928421136121135520,https://pbs.twimg.com/media/GsMDihfbkAAX6sa.jpg,,in,,0,0,0,https://x.com/undefined/status/1928421136121135520,786549338818224128,,gunung semeru terus erupsi hingga 4 kali dalam sehari warga diminta menjauh aktivitas vulkanik gunung semeru yang berada di perbatasan kabupaten malang dan lumajang kembali meningkat. sejak jumat dini hari (30/5) gunung tertinggi di pulau jawa ini tercatat sudah meletus,Semeru
1928351688252903833,Fri May 30 11:41:31 +0000 2025,1,@dosenkesmas Bencana yang bisa di mitigasi di Indonesia baru erupsi gunung n tsunami (klo detektornya ga ilang). Tapi kesadaran masyarakat juga penting terutama penambanng pasir kaya di semeru meski ews nyala ya pada santai nunggu air naik wwk,1928416477591351316,,dosenkesmas,in,,0,1,0,https://x.com/undefined/status/1928416477591351316,1192292306742693888,,bencana yang bisa di mitigasi di indonesia baru erupsi gunung n tsunami (klo detektornya ga ilang). tapi kesadaran masyarakat juga penting terutama penambanng pasir kaya di semeru meski ews nyala ya pada santai nunggu air naik wwk,Semeru
1928410308659314930,Fri May 30 11:17:00 +0000 2025,150,Ketika kabut di Posong Gunung Sindoro dan Sumbing malu untuk menampakkan diri.Ketika kabut di Posong Gunung Sindoro dan Sumbing malu untuk menampakkan diri. (alga_fitrian) https://t.co/8fW61hTTyM,1928410308659314930,https://pbs.twimg.com/amplify_video_thumb/1928293996750852100/img/R-ZRdwwoZJ1R_ekS.jpg,,in,,1,2,25,https://x.com/undefined/status/1928410308659314930,785145642,,ketika kabut di posong gunung sindoro dan sumbing malu untuk menampakkan diri.ketika kabut di posong gunung sindoro dan sumbing malu untuk menampakkan diri. (alga_fitrian),Sumbing
1928389680321679522,Fri May 30 09:55:02 +0000 2025,0,6 pekerja maut ramai dikhuatiri hilang insiden tanah runtuh di tapak lombong Puluhan dikhuatiri hilang dalam kejadian tanah runtuh di tapak perlombongan Gunung Kuda Cirebon Jawa Barat. #SinarHarian #pekerja #maut #tanahruntuh #cirebon https://t.co/Zfor5Di2uN,1928389680321679522,,,in,,0,0,0,https://x.com/undefined/status/1928389680321679522,331383958,,6 pekerja maut ramai dikhuatiri hilang insiden tanah runtuh di tapak lombong puluhan dikhuatiri hilang dalam kejadian tanah runtuh di tapak perlombongan gunung kuda cirebon jawa barat.,Tapak
1928366151572070416,Fri May 30 08:21:32 +0000 2025,4,wts sepatu tracking gunung merk snta size 40 price 280k baru dipake sekali mendaki ke gunung prau bisa shopee atau tokopedia yaaaa masih mulusss bangett no minus https://t.co/buRm1GICnp,1928366151572070416,https://pbs.twimg.com/media/GsLuymaaUAIuQPU.jpg,,in,,0,10,0,https://x.com/undefined/status/1928366151572070416,1217100974789054464,,wts sepatu tracking gunung merk snta size 40 price 280k baru dipake sekali mendaki ke gunung prau bisa shopee atau tokopedia yaaaa masih mulusss bangett no minus,Prau
1928350589609726328,Fri May 30 07:19:42 +0000 2025,0,Gunung Semeru di Jatim dan Gunung Dukono di Malut Mengalami Erupsi https://t.co/oVqejWtz1n https://t.co/8S1YU4jXtO,1928350589609726328,https://pbs.twimg.com/media/GsLgpE6bsAAFWDT.jpg,,in,,0,0,0,https://x.com/undefined/status/1928350589609726328,1568514696424337413,,gunung semeru di jatim dan gunung dukono di malut mengalami erupsi,Semeru
1928350180950299140,Fri May 30 07:18:04 +0000 2025,0,Gunung Semeru di Jatim dan Gunung Dukono di Malut Mengalami Erupsi https://t.co/oVqejWtz1n https://t.co/CowROGNaSQ,1928350180950299140,https://pbs.twimg.com/media/GsLgRRdaUAA2nk5.jpg,,in,,0,0,0,https://x.com/undefined/status/1928350180950299140,1568514696424337413,,gunung semeru di jatim dan gunung dukono di malut mengalami erupsi,Semeru
1928350165351682521,Fri May 30 07:18:01 +0000 2025,66,CAMPING GROUND MAWAR pendakian gunung ungaran via mawar kab. semarang buat kalian yang suka camping ngaku pecinta alam atau buat kalian yang pemula mau nyobain sensasi ngecamp.. bisa cobain camping di mawar nih. tenang aja semua peralatan atau fasilitas sudah ada kalian https://t.co/4ts40t4tFh,1928350165351682521,https://pbs.twimg.com/ext_tw_video_thumb/1928350109684879363/pu/img/hL_GTMyLmRaiSx9N.jpg,,in,,0,68,6,https://x.com/undefined/status/1928350165351682521,1299215871366189056,,camping ground mawar pendakian gunung ungaran via mawar kab. semarang buat kalian yang suka camping ngaku pecinta alam atau buat kalian yang pemula mau nyobain sensasi ngecamp.. bisa cobain camping di mawar nih. tenang aja semua peralatan atau fasilitas sudah ada kalian,Ungaran
1928343592902574282,Fri May 30 06:51:54 +0000 2025,0,Gunung Semeru Kembali Bergemuruh 61 Kali Erupsi dalam Sehari https://t.co/8pqil9zHI8 https://t.co/M98wEcP2fr,1928343592902574282,https://pbs.twimg.com/media/GsLaR1CaUAEazkU.jpg,,in,,0,0,0,https://x.com/undefined/status/1928343592902574282,502140136,,gunung semeru kembali bergemuruh 61 kali erupsi dalam sehari,Semeru
1928343374358270058,Fri May 30 06:51:01 +0000 2025,0,Dandim 0710/Pekalongan Letkol Inf. Rizky Aditya melaksanakan pelepasan dan penyerahan bendera merah putih kepada peserta upacara peringatan Hari Lahir Pancasila lintas agama dan kepercayaan terhadap tuhan YME di puncak Gunung Lawu bertempat di Gereja Katolik Santo Petrus. https://t.co/e07ESDeQXM,1928343374358270058,https://pbs.twimg.com/media/GsLaErYaUAIrr1l.jpg,,in,,0,0,0,https://x.com/undefined/status/1928343374358270058,778788691804389378,,dandim 0710/pekalongan letkol inf. rizky aditya melaksanakan pelepasan dan penyerahan bendera merah putih kepada peserta upacara peringatan hari lahir pancasila lintas agama dan kepercayaan terhadap tuhan yme di puncak gunung lawu bertempat di gereja katolik santo petrus.,Lawu
1939714736326856820,Mon Jun 30 17:44:36 +0000 2025,0,@bluishstore Gunung Rinjani omgg tracking nya bikin nangis susah bgt tapiii pas summit indah bgt https://t.co/0MUBFkJCcq,1939741877655507265,https://pbs.twimg.com/media/GutY9ARboAES5Sb.jpg,bluishstore,in,,0,0,0,https://x.com/undefined/status/1939741877655507265,1658440615900905473,,gunung rinjani omgg tracking nya bikin nangis susah bgt tapiii pas summit indah bgt,Rinjani
1939719080484933723,Mon Jun 30 16:32:39 +0000 2025,0,@Dirgeosly GUNUNG AGUNG ITU ABIS TANGGA LICIN TRS ABIS FLYING FOX,1939723768831844594,,Dirgeosly,in,,0,0,0,https://x.com/undefined/status/1939723768831844594,2821762003,,gunung agung itu abis tangga licin trs abis flying fox,Agung
1939718422226702601,Mon Jun 30 16:27:19 +0000 2025,0,@Kanayapratiwii pertamakali mendaki gunung kelud! gatau knp random ajaaa soalnya itu gunung deket rumah wkwkwkwk. tapi gak sampe puncak soalnya sudah ,1939722426188980375,,Kanayapratiwii,in,,0,0,0,https://x.com/undefined/status/1939722426188980375,1307326448567332864,,pertamakali mendaki gunung kelud! gatau knp random ajaaa soalnya itu gunung deket rumah wkwkwkwk. tapi gak sampe puncak soalnya sudah,Kelud
1939712580106490216,Mon Jun 30 15:48:11 +0000 2025,1,Ngilu liat orang orang nanjak ke rinjani. Aku kemarin pas kkn naik gunung buat observasi lahan ajaaaa kudu depan bekalang yg megangin ,1939712580106490216,,,in,,0,0,0,https://x.com/undefined/status/1939712580106490216,1691664601270943744,,ngilu liat orang orang nanjak ke rinjani. aku kemarin pas kkn naik gunung buat observasi lahan ajaaaa kudu depan bekalang yg megangin,Rinjani
1939706199991345440,Mon Jun 30 15:27:04 +0000 2025,0,@myoonjaeverse kmu kentut juga lucuk kalo diliat dari puncak gunung manglayang‍️‍️‍️,1939707264941904249,,myoonjaeverse,in,,0,1,0,https://x.com/undefined/status/1939707264941904249,1872520507440222208,,kmu kentut juga lucuk kalo diliat dari puncak gunung manglayang‍️‍️‍️,Manglayang
1932831684082479412,Mon Jun 30 15:09:43 +0000 2025,1,45. gunung guntur 9/10 sangat dontol friendly rintangan baru ada 1 yaitu kayu lompat selebihnya jalan setapak biasa tiap pos ada buat makan kayaknya masih under development https://t.co/JhjaGgTULI,1939702898012930098,https://pbs.twimg.com/media/Gus1gY3aUAA21C_.jpg,fairiesrutoo,in,,0,1,0,https://x.com/undefined/status/1939702898012930098,1645306886139547648,,45. gunung guntur 9/10 sangat dontol friendly rintangan baru ada 1 yaitu kayu lompat selebihnya jalan setapak biasa tiap pos ada buat makan kayaknya masih under development,Tapak
1939694018918854726,Mon Jun 30 14:34:26 +0000 2025,0,wektot serakah mengapa kamu hidup didunia ini.. dosa kamu menumpuk setinggi puncak gunung kerinci dosa abu lahab aja kalah ama wektot,1939694018918854726,,,in,,0,0,0,https://x.com/undefined/status/1939694018918854726,1629502556467777536,,wektot serakah mengapa kamu hidup didunia ini.. dosa kamu menumpuk setinggi puncak gunung kerinci dosa abu lahab aja kalah ama wektot,Kerinci
1939656721271751160,Mon Jun 30 12:54:36 +0000 2025,1,@nanaveine Hhhhaaa coba gunung andong gampang itu sampe puncaknya,1939668893414637856,,nanaveine,in,,0,1,0,https://x.com/undefined/status/1939668893414637856,1593255752311144448,,hhhhaaa coba gunung andong gampang itu sampe puncaknya,Andong
1939668444804526489,Mon Jun 30 12:52:49 +0000 2025,0,Polisi Terus Selidiki Kasus Juliana Marins Sejumlah Saksi Diperiksa untuk Cari Unsur Pidana Polres Lombok Timur Provinsi Nusa Tenggara Barat (NTB) masih menyelidiki kasus Juliana Marina warga negara Brazil yang tewas setelah terjatuh di puncak Gunung Rinjani Lombok untuk https://t.co/H6XrtffO8V,1939668444804526489,https://pbs.twimg.com/media/GusWFI4WkAAwA_5.jpg,,in,,1,0,1,https://x.com/undefined/status/1939668444804526489,786549338818224128,,polisi terus selidiki kasus juliana marins sejumlah saksi diperiksa untuk cari unsur pidana polres lombok timur provinsi nusa tenggara barat (ntb) masih menyelidiki kasus juliana marina warga negara brazil yang tewas setelah terjatuh di puncak gunung rinjani lombok untuk,Rinjani
1939661138125607054,Mon Jun 30 12:23:47 +0000 2025,7,UNESCO Global Geopark in Indonesia: 1. Batur 2. Gunung Sewu 3. Ciletuh-Palabuhanratu 4. Rinjani-Lombok 5. Toba Caldera 6. Belitong 7. Merangin Jambi 8. Ijen 9. Maros Pangkep 10. Raja Ampat 11. Kebumen 12. Meratus,1939661138125607054,,,in,,0,0,0,https://x.com/undefined/status/1939661138125607054,1584150314944692224,,unesco global geopark in indonesia: 1. batur 2. gunung sewu 3. ciletuh-palabuhanratu 4. rinjani-lombok 5. toba caldera 6. belitong 7. merangin jambi 8. ijen 9. maros pangkep 10. raja ampat 11. kebumen 12. meratus,Rinjani
1939661125639094528,Mon Jun 30 12:23:44 +0000 2025,7,Taman Bumi (Geopark) Dunia/Global UNESCO di Indonesia: 1. Batur 2. Gunung Sewu 3. Ciletuh-Palabuhanratu 4. Rinjani-Lombok 5. Kaldera Toba 6. Belitong 7. Merangin Jambi 8. Ijen 9. Maros Pangkep 10. Raja Ampat 11. Kebumen 12. Meratus,1939661125639094528,,,in,,0,0,0,https://x.com/undefined/status/1939661125639094528,1584150314944692224,,taman bumi (geopark) dunia/global unesco di indonesia: 1. batur 2. gunung sewu 3. ciletuh-palabuhanratu 4. rinjani-lombok 5. kaldera toba 6. belitong 7. merangin jambi 8. ijen 9. maros pangkep 10. raja ampat 11. kebumen 12. meratus,Rinjani
1939659218929545491,Mon Jun 30 12:16:09 +0000 2025,8,ditantang ngecamp atau tektok saya tertantang ditantang mountain date aduh sama siapa bang? Gunung Ungaran part 2 via Perantunan https://t.co/ol4m7Q28rT,1939659218929545491,https://pbs.twimg.com/media/GusNwsbWcAASQ1A.jpg,,in,,0,2,0,https://x.com/undefined/status/1939659218929545491,1109752550322917376,,ditantang ngecamp atau tektok saya tertantang ditantang mountain date aduh sama siapa bang? gunung ungaran part 2 via perantunan,Ungaran
1939647604792648018,Mon Jun 30 11:30:00 +0000 2025,1,Ira Wibowo yang baru menggeluti hobi mendaki berhasil menaklukkan puncak Gunung Rinjani. Ia terpesona oleh keindahan alam dan jalur Torean. https://t.co/uUJuan6LFX,1939647604792648018,,,in,,0,0,0,https://x.com/undefined/status/1939647604792648018,48890883,,ira wibowo yang baru menggeluti hobi mendaki berhasil menaklukkan puncak gunung rinjani. ia terpesona oleh keindahan alam dan jalur torean.,Rinjani
1939646104838316126,Mon Jun 30 11:24:02 +0000 2025,3,VIDEO: Jalur Pendakian Gunung Rinjani Dibuka Lagi https://t.co/c6tEoznt6f,1939646104838316126,,,in,,0,0,0,https://x.com/undefined/status/1939646104838316126,17128975,,video: jalur pendakian gunung rinjani dibuka lagi,Rinjani
1939642882824232973,Mon Jun 30 11:11:14 +0000 2025,0,Arsip - Gunung Sinabung enak amat tbtb digendong sampe puncak wkwk https://t.co/tBa0ZrZjPJ,1939642882824232973,https://pbs.twimg.com/media/Gur94FcXIAA7QYo.jpg,,in,,0,1,0,https://x.com/undefined/status/1939642882824232973,1345741631530549249,,arsip - gunung sinabung enak amat tbtb digendong sampe puncak wkwk,Sinabung
1939625061612191953,Mon Jun 30 10:00:25 +0000 2025,0,Menhut Respons Usulan Bangun Pagar di Gunung Rinjani Menteri Kehutanan Raja Juli Antoni pada Senin (30/6/2025) menanggapi pernyataan publik soal pembangunan pagar di jalur pendakian Gunung Rinjani Lombok Nusa tenggara Barat. https://t.co/vdtEiOU3rq https://t.co/baoYoqmyxW,1939625061612191953,https://pbs.twimg.com/media/GurutxIWsAAJ5mC.jpg,,in,,0,0,0,https://x.com/undefined/status/1939625061612191953,155169715,,menhut respons usulan bangun pagar di gunung rinjani menteri kehutanan raja juli antoni pada senin (30/6/2025) menanggapi pernyataan publik soal pembangunan pagar di jalur pendakian gunung rinjani lombok nusa tenggara barat.,Rinjani
1939623169809399849,Mon Jun 30 09:52:54 +0000 2025,0,4 Pendaki Tersesat di Gunung Batukaru Mereka Diduga Salah Jalur https://t.co/ZqGLxh1SQb,1939623169809399849,,,in,,0,0,0,https://x.com/undefined/status/1939623169809399849,240113510,,4 pendaki tersesat di gunung batukaru mereka diduga salah jalur,Batukaru
1939609591484121596,Mon Jun 30 08:58:57 +0000 2025,1,#JatengTerkini 30 Juni 2025 Gunung Merapi di perbatasan 2 provinsi kembali mengeluarkan awan panas atau wedus gembel. Aktifitas vulkanik ini masih menjadi ancaman bagi masyarakat beserta potensi banjir lahar hujan yang setiap saat bisa terjadi. #merapi #magelang #gunungmerapi https://t.co/vfnYo4uvqg,1939609591484121596,https://pbs.twimg.com/amplify_video_thumb/1939609195520909312/img/jGcwvkJ88Z54cKly.jpg,,in,,0,0,1,https://x.com/undefined/status/1939609591484121596,1085408062545018882,,30 juni 2025 gunung merapi di perbatasan 2 provinsi kembali mengeluarkan awan panas atau wedus gembel. aktifitas vulkanik ini masih menjadi ancaman bagi masyarakat beserta potensi banjir lahar hujan yang setiap saat bisa terjadi.,Merapi
